"DateTime","depth","temp","DateTime_H"
"2017-07-17 10:00:00",4,20.9,2017-07-17 10:00:00
"2017-07-17 10:00:00",5,18.5,2017-07-17 10:00:00
"2017-07-17 10:00:00",6,15,2017-07-17 10:00:00
"2017-07-17 10:00:00",8,14.8,2017-07-17 10:00:00
"2017-07-17 10:00:00",9,13.8,2017-07-17 10:00:00
"2017-07-17 10:00:00",9.2,13.8,2017-07-17 10:00:00
"2017-07-24 11:00:00",0.1,28.6,2017-07-24 11:00:00
"2017-07-24 11:00:00",1,28.5,2017-07-24 11:00:00
"2017-07-24 11:00:00",2,26.6,2017-07-24 11:00:00
"2017-07-24 11:00:00",3,24.3,2017-07-24 11:00:00
"2017-07-24 11:00:00",4,21.6,2017-07-24 11:00:00
"2017-07-24 11:00:00",5,18.3,2017-07-24 11:00:00
"2017-07-24 11:00:00",6,14.5,2017-07-24 11:00:00
"2017-07-24 11:00:00",8,14.2,2017-07-24 11:00:00
"2017-07-24 11:00:00",9,14.1,2017-07-24 11:00:00
"2017-07-24 11:00:00",9.2,14.1,2017-07-24 11:00:00
"2017-07-31 10:30:00",0.1,24.6,2017-07-31 10:00:00
"2017-07-31 10:30:00",1,24.5,2017-07-31 10:00:00
"2017-07-31 10:30:00",2,24.3,2017-07-31 10:00:00
"2017-07-31 10:30:00",3,23.6,2017-07-31 10:00:00
"2017-07-31 10:30:00",4,20.8,2017-07-31 10:00:00
"2017-07-31 10:30:00",5,17.9,2017-07-31 10:00:00
"2017-07-31 10:30:00",6,15,2017-07-31 10:00:00
"2017-07-31 10:30:00",8,14.4,2017-07-31 10:00:00
"2017-07-31 10:30:00",9,14.3,2017-07-31 10:00:00
"2017-07-31 10:30:00",9.2,14.3,2017-07-31 10:00:00
"2017-08-07 10:00:00",0.1,24.3,2017-08-07 10:00:00
"2017-08-07 10:00:00",1,24.4,2017-08-07 10:00:00
"2017-08-07 10:00:00",2,24.3,2017-08-07 10:00:00
"2017-08-07 10:00:00",3,23.7,2017-08-07 10:00:00
"2017-08-07 10:00:00",4,20.7,2017-08-07 10:00:00
"2017-08-07 10:00:00",5,17.6,2017-08-07 10:00:00
"2017-08-07 10:00:00",6,15,2017-08-07 10:00:00
"2017-08-07 10:00:00",8,14.7,2017-08-07 10:00:00
"2017-08-07 10:00:00",9,14.6,2017-08-07 10:00:00
"2017-08-07 10:00:00",9.2,14.6,2017-08-07 10:00:00
"2017-08-14 10:30:00",0.1,24.8,2017-08-14 10:00:00
"2017-08-14 10:30:00",1,24.9,2017-08-14 10:00:00
"2017-08-14 10:30:00",2,24.9,2017-08-14 10:00:00
"2017-08-14 10:30:00",3,23.7,2017-08-14 10:00:00
"2017-08-14 10:30:00",4,21.6,2017-08-14 10:00:00
"2017-08-14 10:30:00",5,17.5,2017-08-14 10:00:00
"2017-08-14 10:30:00",6,15.3,2017-08-14 10:00:00
"2017-08-14 10:30:00",8,15,2017-08-14 10:00:00
"2017-08-14 10:30:00",9,14.8,2017-08-14 10:00:00
"2017-08-14 10:30:00",9.2,14.8,2017-08-14 10:00:00
"2017-08-21 10:30:00",0.1,27.3,2017-08-21 10:00:00
"2017-08-21 10:30:00",1,26.7,2017-08-21 10:00:00
"2017-08-21 10:30:00",2,26.5,2017-08-21 10:00:00
"2017-08-21 10:30:00",3,24.7,2017-08-21 10:00:00
"2017-08-21 10:30:00",4,21.7,2017-08-21 10:00:00
"2017-08-21 10:30:00",5,17.8,2017-08-21 10:00:00
"2017-08-21 10:30:00",6,15.3,2017-08-21 10:00:00
"2017-08-21 10:30:00",8,15.1,2017-08-21 10:00:00
"2017-08-21 10:30:00",9,15,2017-08-21 10:00:00
"2017-08-21 10:30:00",9.2,15,2017-08-21 10:00:00
"2017-08-27 12:00:00",4,17.7315,2017-08-27 12:00:00
"2017-08-27 12:00:00",5,16.9827,2017-08-27 12:00:00
"2017-08-27 12:00:00",6,16.9827,2017-08-27 12:00:00
"2017-08-27 12:00:00",7,16.9827,2017-08-27 12:00:00
"2017-08-27 12:00:00",8,16.9827,2017-08-27 12:00:00
"2017-08-27 12:00:00",9,16.9827,2017-08-27 12:00:00
"2017-08-27 12:00:00",9.2,16.9827,2017-08-27 12:00:00
"2017-08-28 12:00:00",0.1,17.5,2017-08-28 12:00:00
"2017-08-28 12:53:00",1,24.1,2017-08-28 12:00:00
"2017-08-28 12:53:00",2,23.8,2017-08-28 12:00:00
"2017-08-28 12:53:00",3,23.7,2017-08-28 12:00:00
"2017-08-28 12:53:00",4,22.4,2017-08-28 12:00:00
"2017-08-28 12:53:00",5,17.5,2017-08-28 12:00:00
"2017-08-28 12:53:00",6,15.3,2017-08-28 12:00:00
"2017-08-28 12:53:00",8,15.1,2017-08-28 12:00:00
"2017-08-28 12:53:00",9,15.1,2017-08-28 12:00:00
"2017-08-28 12:53:00",9.2,15.1,2017-08-28 12:00:00
"2017-09-03 12:00:00",4,18.9307,2017-09-03 12:00:00
"2017-09-03 12:00:00",5,18.632,2017-09-03 12:00:00
"2017-09-03 12:00:00",6,18.632,2017-09-03 12:00:00
"2017-09-03 12:00:00",7,18.632,2017-09-03 12:00:00
"2017-09-03 12:00:00",8,18.632,2017-09-03 12:00:00
"2017-09-03 12:00:00",9,18.632,2017-09-03 12:00:00
"2017-09-03 12:00:00",9.2,18.632,2017-09-03 12:00:00
"2017-09-04 10:05:00",0.1,22,2017-09-04 10:00:00
"2017-09-04 10:05:00",1,21.5,2017-09-04 10:00:00
"2017-09-04 10:05:00",2,21.3,2017-09-04 10:00:00
"2017-09-04 10:05:00",3,20.9,2017-09-04 10:00:00
"2017-09-04 10:05:00",4,20.6,2017-09-04 10:00:00
"2017-09-04 10:05:00",5,17.7,2017-09-04 10:00:00
"2017-09-04 10:05:00",6,15.6,2017-09-04 10:00:00
"2017-09-04 10:05:00",8,15.3,2017-09-04 10:00:00
"2017-09-04 10:05:00",9,15.2,2017-09-04 10:00:00
"2017-09-04 10:05:00",9.2,15.2,2017-09-04 10:00:00
"2017-09-11 12:00:00",0.1,16.7,2017-09-11 12:00:00
"2017-09-11 12:00:00",1,19.5,2017-09-11 12:00:00
"2017-09-11 12:00:00",2,19.5,2017-09-11 12:00:00
"2017-09-11 12:00:00",3,19.5,2017-09-11 12:00:00
"2017-09-11 12:00:00",4,19.4,2017-09-11 12:00:00
"2017-09-11 12:00:00",5,17.5,2017-09-11 12:00:00
"2017-09-11 12:00:00",6,15.6,2017-09-11 12:00:00
"2017-09-11 12:00:00",8,15.3,2017-09-11 12:00:00
"2017-09-11 12:00:00",9,15.3,2017-09-11 12:00:00
"2017-09-11 12:00:00",9.2,15.3,2017-09-11 12:00:00
"2017-09-18 12:00:00",0.1,18.4,2017-09-18 12:00:00
"2017-09-18 12:48:00",1,21.5,2017-09-18 12:00:00
"2017-09-18 12:48:00",2,20.9,2017-09-18 12:00:00
"2017-09-18 12:48:00",3,19.7,2017-09-18 12:00:00
"2017-09-18 12:48:00",4,19.1,2017-09-18 12:00:00
"2017-09-18 12:48:00",5,17.9,2017-09-18 12:00:00
"2017-09-18 12:48:00",6,15.9,2017-09-18 12:00:00
"2017-09-18 12:48:00",8,15.5,2017-09-18 12:00:00
"2017-09-18 12:48:00",9,15.4,2017-09-18 12:00:00
"2017-09-18 12:48:00",9.2,15.4,2017-09-18 12:00:00
"2017-09-25 12:00:00",0.1,19.2,2017-09-25 12:00:00
"2017-09-25 12:35:00",1,23.1,2017-09-25 12:00:00
"2017-09-25 12:35:00",2,22.4,2017-09-25 12:00:00
"2017-09-25 12:35:00",3,20.9,2017-09-25 12:00:00
"2017-09-25 12:35:00",4,19.9,2017-09-25 12:00:00
"2017-09-25 12:35:00",5,17.6,2017-09-25 12:00:00
"2017-09-25 12:35:00",6,15.7,2017-09-25 12:00:00
"2017-09-25 12:35:00",8,15.5,2017-09-25 12:00:00
"2017-09-25 12:35:00",9,15.5,2017-09-25 12:00:00
"2017-09-25 12:35:00",9.2,15.5,2017-09-25 12:00:00
"2017-10-02 12:00:00",0.1,13.7,2017-10-02 12:00:00
"2017-10-02 12:07:00",1,20,2017-10-02 12:00:00
"2017-10-02 12:07:00",2,19.9,2017-10-02 12:00:00
"2017-10-02 12:07:00",3,19.7,2017-10-02 12:00:00
"2017-10-02 12:07:00",4,19.6,2017-10-02 12:00:00
"2017-10-02 12:07:00",5,17.7,2017-10-02 12:00:00
"2017-10-02 12:07:00",6,16.2,2017-10-02 12:00:00
"2017-10-02 12:07:00",8,15.8,2017-10-02 12:00:00
"2017-10-02 12:07:00",9,15.7,2017-10-02 12:00:00
"2017-10-02 12:07:00",9.2,15.7,2017-10-02 12:00:00
"2017-10-09 12:00:00",0.1,20.7,2017-10-09 12:00:00
"2017-10-09 12:51:00",1,20.9,2017-10-09 12:00:00
"2017-10-09 12:51:00",2,20.7,2017-10-09 12:00:00
"2017-10-09 12:51:00",3,20.2,2017-10-09 12:00:00
"2017-10-09 12:51:00",4,19.5,2017-10-09 12:00:00
"2017-10-09 12:51:00",5,17.7,2017-10-09 12:00:00
"2017-10-09 12:51:00",6,16.1,2017-10-09 12:00:00
"2017-10-09 12:51:00",8,15.8,2017-10-09 12:00:00
"2017-10-09 12:51:00",9,15.8,2017-10-09 12:00:00
"2017-10-09 12:51:00",9.2,15.8,2017-10-09 12:00:00
"2017-10-16 12:00:00",0.1,14.5,2017-10-16 12:00:00
"2017-10-16 13:18:00",1,20.2,2017-10-16 13:00:00
"2017-10-16 13:18:00",2,20.2,2017-10-16 13:00:00
"2017-10-16 13:18:00",3,20.2,2017-10-16 13:00:00
"2017-10-16 13:18:00",4,19.7,2017-10-16 13:00:00
"2017-10-16 13:18:00",5,18.1,2017-10-16 13:00:00
"2017-10-16 13:18:00",6,16.1,2017-10-16 13:00:00
"2017-10-16 13:18:00",8,15.9,2017-10-16 13:00:00
"2017-10-16 13:18:00",9,15.8,2017-10-16 13:00:00
"2017-10-16 13:18:00",9.2,15.8,2017-10-16 13:00:00
"2017-10-23 12:00:00",0.1,15.2,2017-10-23 12:00:00
"2017-10-23 12:00:00",1,13.4,2017-10-23 12:00:00
"2017-10-23 12:50:00",2,17.4,2017-10-23 12:00:00
"2017-10-23 12:50:00",3,17.4,2017-10-23 12:00:00
"2017-10-23 12:50:00",4,17.3,2017-10-23 12:00:00
"2017-10-23 12:50:00",5,17,2017-10-23 12:00:00
"2017-10-23 12:50:00",6,16,2017-10-23 12:00:00
"2017-10-23 12:00:00",8,12.4,2017-10-23 12:00:00
"2017-10-23 12:00:00",9,12.3,2017-10-23 12:00:00
"2017-10-23 12:00:00",9.2,12.3,2017-10-23 12:00:00
"2017-10-30 12:00:00",0.1,9,2017-10-30 12:00:00
"2017-10-30 12:58:00",1,14.2,2017-10-30 12:00:00
"2017-10-30 12:58:00",2,14.1,2017-10-30 12:00:00
"2017-10-30 12:58:00",3,14,2017-10-30 12:00:00
"2017-10-30 12:58:00",4,13.8,2017-10-30 12:00:00
"2017-10-30 12:58:00",5,13.7,2017-10-30 12:00:00
"2017-10-30 12:58:00",6,13.6,2017-10-30 12:00:00
"2017-10-30 12:58:00",8,13.6,2017-10-30 12:00:00
"2017-10-30 12:58:00",9,13.6,2017-10-30 12:00:00
"2017-10-30 12:58:00",9.2,13.6,2017-10-30 12:00:00
"2017-11-06 12:00:00",0.1,14.3,2017-11-06 12:00:00
"2017-11-06 12:33:00",1,14,2017-11-06 12:00:00
"2017-11-06 12:33:00",2,13.8,2017-11-06 12:00:00
"2017-11-06 12:33:00",3,13.7,2017-11-06 12:00:00
"2017-11-06 12:33:00",4,13.4,2017-11-06 12:00:00
"2017-11-06 12:33:00",5,13.3,2017-11-06 12:00:00
"2017-11-06 12:33:00",6,13.3,2017-11-06 12:00:00
"2017-11-06 12:33:00",8,13.3,2017-11-06 12:00:00
"2017-11-06 12:33:00",9,13.3,2017-11-06 12:00:00
"2017-11-06 12:33:00",9.2,13.3,2017-11-06 12:00:00
"2017-12-10 12:00:00",0.1,6.1414,2017-12-10 12:00:00
"2017-12-10 12:00:00",1,6.0014,2017-12-10 12:00:00
"2017-12-10 12:00:00",2,5.9348,2017-12-10 12:00:00
"2017-12-10 12:00:00",3,5.9146,2017-12-10 12:00:00
"2017-12-10 12:00:00",4,5.8869,2017-12-10 12:00:00
"2017-12-10 12:00:00",5,5.8872,2017-12-10 12:00:00
"2017-12-10 12:00:00",6,5.8869,2017-12-10 12:00:00
"2017-12-10 12:00:00",7,5.8721,2017-12-10 12:00:00
"2017-12-10 12:00:00",8,5.8736,2017-12-10 12:00:00
"2017-12-10 12:00:00",9,5.8721,2017-12-10 12:00:00
"2017-12-10 12:00:00",9.2,5.8736,2017-12-10 12:00:00
"2017-12-11 12:00:00",0.1,4.1,2017-12-11 12:00:00
"2017-12-11 13:33:00",1,6.5,2017-12-11 13:00:00
"2017-12-11 13:33:00",2,6.2,2017-12-11 13:00:00
"2017-12-11 13:33:00",3,6.1,2017-12-11 13:00:00
"2017-12-11 13:33:00",4,6,2017-12-11 13:00:00
"2017-12-11 13:33:00",5,5.9,2017-12-11 13:00:00
"2017-12-11 13:33:00",6,5.9,2017-12-11 13:00:00
"2017-12-11 13:33:00",8,5.9,2017-12-11 13:00:00
"2017-12-11 13:33:00",9,5.8,2017-12-11 13:00:00
"2017-12-11 13:33:00",9.2,5.8,2017-12-11 13:00:00
"2018-01-15 12:30:00",0.1,2.4,2018-01-15 12:00:00
"2018-01-15 12:30:00",1,2.6,2018-01-15 12:00:00
"2018-01-15 12:30:00",2,2.8,2018-01-15 12:00:00
"2018-01-15 12:30:00",3,2.9,2018-01-15 12:00:00
"2018-01-15 12:30:00",4,2.9,2018-01-15 12:00:00
"2018-01-15 12:30:00",5,2.9,2018-01-15 12:00:00
"2018-01-15 12:30:00",6,3.1,2018-01-15 12:00:00
"2018-01-15 12:30:00",8,3.2,2018-01-15 12:00:00
"2018-01-15 12:30:00",9,3.2,2018-01-15 12:00:00
"2018-01-15 12:30:00",9.2,3.2,2018-01-15 12:00:00
"2018-02-19 10:30:00",0.1,6.5,2018-02-19 10:00:00
"2018-02-19 10:30:00",1,6.3,2018-02-19 10:00:00
"2018-02-19 10:30:00",2,6.1,2018-02-19 10:00:00
"2018-02-19 10:30:00",3,5.9,2018-02-19 10:00:00
"2018-02-19 10:30:00",5,5.6,2018-02-19 10:00:00
"2018-02-19 10:30:00",6,5.5,2018-02-19 10:00:00
"2018-02-19 10:30:00",9,5.1,2018-02-19 10:00:00
"2018-02-19 10:30:00",9.2,5.1,2018-02-19 10:00:00
"2018-03-19 10:30:00",0.1,9.1,2018-03-19 10:00:00
"2018-03-19 10:30:00",2,6.8,2018-03-19 10:00:00
"2018-03-19 10:30:00",4,5.9,2018-03-19 10:00:00
"2018-03-19 10:30:00",5,5.8,2018-03-19 10:00:00
"2018-03-19 10:30:00",6,5.7,2018-03-19 10:00:00
"2018-03-19 10:30:00",8,5.7,2018-03-19 10:00:00
"2018-03-19 10:30:00",9,5.6,2018-03-19 10:00:00
"2018-03-19 10:30:00",9.2,5.6,2018-03-19 10:00:00
"2018-04-04 10:45:00",0.1,10.9,2018-04-04 10:00:00
"2018-04-04 10:45:00",1,10.9,2018-04-04 10:00:00
"2018-04-04 10:45:00",2,10.1,2018-04-04 10:00:00
"2018-04-04 10:45:00",3,8.3,2018-04-04 10:00:00
"2018-04-04 10:45:00",4,7.2,2018-04-04 10:00:00
"2018-04-04 10:45:00",5,7,2018-04-04 10:00:00
"2018-04-04 10:45:00",6,6.5,2018-04-04 10:00:00
"2018-04-04 10:45:00",8,6.3,2018-04-04 10:00:00
"2018-04-04 10:45:00",9,6.2,2018-04-04 10:00:00
"2018-04-04 10:45:00",9.2,6.2,2018-04-04 10:00:00
"2018-04-10 11:15:00",0.1,9.8,2018-04-10 11:00:00
"2018-04-10 11:15:00",1,9.9,2018-04-10 11:00:00
"2018-04-10 11:15:00",2,9.7,2018-04-10 11:00:00
"2018-04-10 11:15:00",3,9.5,2018-04-10 11:00:00
"2018-04-10 11:15:00",4,9.4,2018-04-10 11:00:00
"2018-04-10 11:15:00",5,8,2018-04-10 11:00:00
"2018-04-10 11:15:00",6,7.2,2018-04-10 11:00:00
"2018-04-10 11:15:00",8,6.7,2018-04-10 11:00:00
"2018-04-10 11:15:00",9,6.6,2018-04-10 11:00:00
"2018-04-10 11:15:00",9.2,6.6,2018-04-10 11:00:00
"2018-04-20 19:53:23",0.1,14.7479,2018-04-20 19:00:00
"2018-04-20 19:53:23",1,14.7933,2018-04-20 19:00:00
"2018-04-20 19:53:23",2,13.0031,2018-04-20 19:00:00
"2018-04-20 19:53:23",3,11.9593,2018-04-20 19:00:00
"2018-04-20 19:53:23",4,8.6759,2018-04-20 19:00:00
"2018-04-20 19:53:23",5,7.5213,2018-04-20 19:00:00
"2018-04-20 19:53:23",6,7.186,2018-04-20 19:00:00
"2018-04-20 19:53:23",7,7.0986,2018-04-20 19:00:00
"2018-04-20 19:53:23",8,7.0108,2018-04-20 19:00:00
"2018-04-20 19:53:23",9,6.9276,2018-04-20 19:00:00
"2018-04-20 19:53:23",9.2,6.9252,2018-04-20 19:00:00
"2018-04-23 14:48:55",0.1,13.5212,2018-04-23 14:00:00
"2018-04-23 14:48:55",1,13.5172,2018-04-23 14:00:00
"2018-04-23 16:38:42",2,13.2017,2018-04-23 16:00:00
"2018-04-23 16:38:42",3,10.5236,2018-04-23 16:00:00
"2018-04-23 14:48:55",4,8.3889,2018-04-23 14:00:00
"2018-04-23 16:38:42",5,8.2353,2018-04-23 16:00:00
"2018-04-23 14:48:55",6,7.4956,2018-04-23 14:00:00
"2018-04-23 16:38:42",7,7.3437,2018-04-23 16:00:00
"2018-04-23 16:38:42",8,7.1058,2018-04-23 16:00:00
"2018-04-23 14:48:55",9,7.0848,2018-04-23 14:00:00
"2018-04-23 16:38:42",9.2,7.0453,2018-04-23 16:00:00
"2018-04-23 17:01:58",0.1,13.6454,2018-04-23 17:00:00
"2018-04-23 18:07:14",1,13.5007,2018-04-23 18:00:00
"2018-04-23 17:01:58",2,12.7374,2018-04-23 17:00:00
"2018-04-23 17:01:58",3,10.5552,2018-04-23 17:00:00
"2018-04-23 17:01:58",4,9.2676,2018-04-23 17:00:00
"2018-04-23 17:01:58",5,8.4113,2018-04-23 17:00:00
"2018-04-23 17:01:58",6,8.0122,2018-04-23 17:00:00
"2018-04-23 17:01:58",7,7.1671,2018-04-23 17:00:00
"2018-04-23 17:01:58",8,7.1701,2018-04-23 17:00:00
"2018-04-23 17:01:58",9,7.0808,2018-04-23 17:00:00
"2018-04-23 17:01:58",9.2,7.071,2018-04-23 17:00:00
"2018-04-30 14:39:40",0.1,14.217,2018-04-30 14:00:00
"2018-04-30 14:39:40",1,14.1616,2018-04-30 14:00:00
"2018-04-30 14:39:40",2,14.1139,2018-04-30 14:00:00
"2018-04-30 14:39:40",3,13.6391,2018-04-30 14:00:00
"2018-04-30 14:39:40",4,9.6818,2018-04-30 14:00:00
"2018-04-30 14:39:40",5,8.2838,2018-04-30 14:00:00
"2018-04-30 14:39:40",6,8.1558,2018-04-30 14:00:00
"2018-04-30 14:39:40",7,8.1419,2018-04-30 14:00:00
"2018-04-30 14:39:40",8,8.1402,2018-04-30 14:00:00
"2018-04-30 14:39:40",9,8.1391,2018-04-30 14:00:00
"2018-04-30 14:39:40",9.2,8.1399,2018-04-30 14:00:00
"2018-04-30 21:04:05",0.1,15.2336,2018-04-30 21:00:00
"2018-04-30 21:04:05",1,15.0933,2018-04-30 21:00:00
"2018-04-30 21:04:05",2,14.5657,2018-04-30 21:00:00
"2018-04-30 21:04:05",3,11.4832,2018-04-30 21:00:00
"2018-04-30 21:04:05",4,9.3011,2018-04-30 21:00:00
"2018-04-30 21:04:05",5,8.1914,2018-04-30 21:00:00
"2018-04-30 21:04:05",6,8.1876,2018-04-30 21:00:00
"2018-04-30 21:04:05",7,8.1743,2018-04-30 21:00:00
"2018-04-30 21:04:05",8,8.1709,2018-04-30 21:00:00
"2018-04-30 21:04:05",9,8.171,2018-04-30 21:00:00
"2018-04-30 21:04:05",9.2,8.1711,2018-04-30 21:00:00
"2018-05-04 17:50:57",0.1,19.5629,2018-05-04 17:00:00
"2018-05-04 17:50:57",1,16.6785,2018-05-04 17:00:00
"2018-05-04 17:50:57",2,15.309,2018-05-04 17:00:00
"2018-05-04 17:50:57",3,13.4197,2018-05-04 17:00:00
"2018-05-04 17:50:57",4,10.1153,2018-05-04 17:00:00
"2018-05-04 17:50:57",5,8.7247,2018-05-04 17:00:00
"2018-05-04 17:50:57",6,8.5743,2018-05-04 17:00:00
"2018-05-04 17:50:57",7,8.5465,2018-05-04 17:00:00
"2018-05-04 17:50:57",8,8.5393,2018-05-04 17:00:00
"2018-05-04 17:50:57",9,8.5287,2018-05-04 17:00:00
"2018-05-04 17:50:57",9.2,8.5244,2018-05-04 17:00:00
"2018-05-07 16:09:52",0.1,19.9079,2018-05-07 16:00:00
"2018-05-07 16:09:52",1,19.9103,2018-05-07 16:00:00
"2018-05-07 16:09:52",2,16.23,2018-05-07 16:00:00
"2018-05-07 16:09:52",3,13.5431,2018-05-07 16:00:00
"2018-05-07 16:09:52",4,10.0026,2018-05-07 16:00:00
"2018-05-07 16:09:52",5,8.8285,2018-05-07 16:00:00
"2018-05-07 16:09:52",6,8.813,2018-05-07 16:00:00
"2018-05-07 16:09:52",7,8.8057,2018-05-07 16:00:00
"2018-05-07 16:09:52",8,8.811,2018-05-07 16:00:00
"2018-05-07 16:09:52",9,8.8068,2018-05-07 16:00:00
"2018-05-07 16:09:52",9.2,8.8081,2018-05-07 16:00:00
"2018-05-11 16:02:06",0.1,22.0623,2018-05-11 16:00:00
"2018-05-11 16:02:06",1,20.9199,2018-05-11 16:00:00
"2018-05-11 16:02:06",2,18.6709,2018-05-11 16:00:00
"2018-05-11 16:02:06",3,14.9881,2018-05-11 16:00:00
"2018-05-11 16:02:06",4,10.767,2018-05-11 16:00:00
"2018-05-11 16:02:06",5,9.1762,2018-05-11 16:00:00
"2018-05-11 16:02:06",6,9.1478,2018-05-11 16:00:00
"2018-05-11 16:02:06",7,9.1608,2018-05-11 16:00:00
"2018-05-11 16:02:06",8,9.1173,2018-05-11 16:00:00
"2018-05-11 16:02:06",9,9.1063,2018-05-11 16:00:00
"2018-05-11 16:02:06",9.2,9.1077,2018-05-11 16:00:00
"2018-05-14 13:41:17",0.1,23.642,2018-05-14 13:00:00
"2018-05-14 13:41:17",1,23.5748,2018-05-14 13:00:00
"2018-05-14 13:41:17",2,18.5294,2018-05-14 13:00:00
"2018-05-14 13:41:17",3,14.4529,2018-05-14 13:00:00
"2018-05-14 13:41:17",4,10.8503,2018-05-14 13:00:00
"2018-05-14 13:41:17",5,9.3757,2018-05-14 13:00:00
"2018-05-14 13:41:17",6,9.3341,2018-05-14 13:00:00
"2018-05-14 13:41:17",7,9.3337,2018-05-14 13:00:00
"2018-05-14 13:41:17",8,9.3245,2018-05-14 13:00:00
"2018-05-14 13:41:17",9,9.3224,2018-05-14 13:00:00
"2018-05-14 13:41:17",9.2,9.3224,2018-05-14 13:00:00
"2018-05-14 17:35:25",0.1,24.3799,2018-05-14 17:00:00
"2018-05-14 17:35:25",1,21.9423,2018-05-14 17:00:00
"2018-05-14 17:35:25",2,17.9078,2018-05-14 17:00:00
"2018-05-14 17:35:25",3,15.5545,2018-05-14 17:00:00
"2018-05-14 17:35:25",4,11.2468,2018-05-14 17:00:00
"2018-05-14 17:35:25",5,9.4214,2018-05-14 17:00:00
"2018-05-14 17:35:25",6,9.3489,2018-05-14 17:00:00
"2018-05-14 17:35:25",7,9.3552,2018-05-14 17:00:00
"2018-05-14 17:35:25",8,9.3362,2018-05-14 17:00:00
"2018-05-14 17:35:25",9,9.3321,2018-05-14 17:00:00
"2018-05-14 17:35:25",9.2,9.3316,2018-05-14 17:00:00
"2018-05-17 16:02:50",0.1,22.6666,2018-05-17 16:00:00
"2018-05-17 16:02:50",1,21.7405,2018-05-17 16:00:00
"2018-05-17 16:02:50",2,18.3273,2018-05-17 16:00:00
"2018-05-17 16:02:50",3,15.0278,2018-05-17 16:00:00
"2018-05-17 16:02:50",4,10.7391,2018-05-17 16:00:00
"2018-05-17 16:02:50",5,9.5192,2018-05-17 16:00:00
"2018-05-17 16:02:50",6,9.5233,2018-05-17 16:00:00
"2018-05-17 16:02:50",7,9.5116,2018-05-17 16:00:00
"2018-05-17 16:02:50",8,9.5081,2018-05-17 16:00:00
"2018-05-17 16:02:50",9,9.501,2018-05-17 16:00:00
"2018-05-17 16:02:50",9.2,9.5007,2018-05-17 16:00:00
"2018-05-21 09:49:00",0.1,22,2018-05-21 09:00:00
"2018-05-21 09:49:00",1,19.8,2018-05-21 09:00:00
"2018-05-21 09:49:00",2,17.8,2018-05-21 09:00:00
"2018-05-21 09:49:00",3,16.6,2018-05-21 09:00:00
"2018-05-21 09:49:00",4,13.9,2018-05-21 09:00:00
"2018-05-21 09:49:00",5,10.8,2018-05-21 09:00:00
"2018-05-21 09:49:00",6,9.9,2018-05-21 09:00:00
"2018-05-21 09:49:00",8,9.7,2018-05-21 09:00:00
"2018-05-21 09:49:00",9,9.6,2018-05-21 09:00:00
"2018-05-21 09:49:00",9.2,9.6,2018-05-21 09:00:00
"2018-05-21 18:36:49",0.1,21.0907,2018-05-21 18:00:00
"2018-05-21 18:36:49",1,18.8061,2018-05-21 18:00:00
"2018-05-21 18:36:49",2,17.1403,2018-05-21 18:00:00
"2018-05-21 18:36:49",3,14.657,2018-05-21 18:00:00
"2018-05-21 18:36:49",4,9.8873,2018-05-21 18:00:00
"2018-05-21 18:36:49",5,9.7046,2018-05-21 18:00:00
"2018-05-21 18:36:49",6,9.6668,2018-05-21 18:00:00
"2018-05-21 18:36:49",7,9.6626,2018-05-21 18:00:00
"2018-05-21 18:36:49",8,9.6576,2018-05-21 18:00:00
"2018-05-21 18:36:49",9,9.6577,2018-05-21 18:00:00
"2018-05-21 18:36:49",9.2,9.6494,2018-05-21 18:00:00
"2018-05-28 13:58:43",0.1,23.1231,2018-05-28 13:00:00
"2018-05-28 13:58:43",1,20.331,2018-05-28 13:00:00
"2018-05-28 13:58:43",2,17.3756,2018-05-28 13:00:00
"2018-05-28 13:58:43",3,14.7044,2018-05-28 13:00:00
"2018-05-28 13:58:43",4,10.4925,2018-05-28 13:00:00
"2018-05-28 13:58:43",5,9.9252,2018-05-28 13:00:00
"2018-05-28 13:58:43",6,9.8907,2018-05-28 13:00:00
"2018-05-28 13:58:43",7,9.8641,2018-05-28 13:00:00
"2018-05-28 13:58:43",8,9.8412,2018-05-28 13:00:00
"2018-05-28 13:58:43",9,9.786,2018-05-28 13:00:00
"2018-05-28 13:58:43",9.2,9.7672,2018-05-28 13:00:00
"2018-05-30 16:00:50",0.1,22.5203,2018-05-30 16:00:00
"2018-05-30 16:00:50",1,20.0947,2018-05-30 16:00:00
"2018-05-30 16:00:50",2,17.9244,2018-05-30 16:00:00
"2018-05-30 16:00:50",3,14.2953,2018-05-30 16:00:00
"2018-05-30 16:00:50",4,10.9614,2018-05-30 16:00:00
"2018-05-30 16:00:50",5,10.0198,2018-05-30 16:00:00
"2018-05-30 16:00:50",6,10.0032,2018-05-30 16:00:00
"2018-05-30 16:00:50",7,9.9852,2018-05-30 16:00:00
"2018-05-30 16:00:50",8,9.9763,2018-05-30 16:00:00
"2018-05-30 16:00:50",9,9.9673,2018-05-30 16:00:00
"2018-05-30 16:00:50",9.2,9.9658,2018-05-30 16:00:00
"2018-05-31 17:04:23",0.1,22.6763,2018-05-31 17:00:00
"2018-05-31 17:04:23",1,20.8529,2018-05-31 17:00:00
"2018-05-31 17:04:23",2,18.1587,2018-05-31 17:00:00
