"DateTime","Depth","co2_obs","DateTime_H","pCO2"
2019-09-27 12:00:00,1.6,39.8896,2019-09-27 12:00:00,0.000126689
2019-09-27 12:00:00,3.8,359.57175,2019-09-27 12:00:00,0.001142
2019-09-27 12:00:00,5,686.7323,2019-09-27 12:00:00,0.00218106
2019-09-27 12:00:00,6.2,829.9953,2019-09-27 12:00:00,0.00263606
2019-09-27 12:00:00,9,708.51115,2019-09-27 12:00:00,0.00225023
2019-10-11 11:45:00,0.1,41.372935,2019-10-11 11:00:00,0.0001314
2019-10-11 12:00:00,1.6,37.21303,2019-10-11 12:00:00,0.000118188
2019-10-11 12:48:00,5,636.64735,2019-10-11 12:00:00,0.00202199
2019-10-11 12:59:00,6.2,865.81725,2019-10-11 12:00:00,0.00274983
2019-10-11 13:59:00,8,798.24115,2019-10-11 13:00:00,0.00253521
2019-10-16 10:01:00,0.1,67.48032,2019-10-16 10:00:00,0.000214317
2019-10-16 10:33:00,1.6,72.82129,2019-10-16 10:00:00,0.00023128
2019-10-16 10:53:00,3.8,79.70151,2019-10-16 10:00:00,0.000253132
2019-10-16 11:07:00,5,620.9062,2019-10-16 11:00:00,0.00197199
2019-10-16 11:27:00,6.2,846.8249,2019-10-16 11:00:00,0.00268951
2019-10-16 11:45:00,8,804.6068,2019-10-16 11:00:00,0.00255543
2019-10-16 12:00:00,9,886.5752,2019-10-16 12:00:00,0.00281576
2019-10-23 09:55:00,0.1,78.597955,2019-10-23 09:00:00,0.000249627
2019-10-23 10:30:00,1.6,78.42675,2019-10-23 10:00:00,0.000249083
2019-10-23 10:50:00,3.8,88.90429,2019-10-23 10:00:00,0.00028236
2019-10-23 11:05:00,5,84.58339,2019-10-23 11:00:00,0.000268636
2019-10-23 11:19:00,6.2,489.53305,2019-10-23 11:00:00,0.00155475
2019-10-23 11:30:00,8,707.242,2019-10-23 11:00:00,0.0022462
2019-10-23 11:45:00,9,725.673,2019-10-23 11:00:00,0.00230473
2019-10-25 12:09:00,1.6,247.4231,2019-10-25 12:00:00,0.000785814
2019-10-25 12:23:00,5,391.5894,2019-10-25 12:00:00,0.00124369
2019-10-25 12:41:00,9,639.03375,2019-10-25 12:00:00,0.00202957
2019-10-28 13:15:00,0.1,185.31975,2019-10-28 13:00:00,0.000588575
2019-10-28 13:25:00,1.6,206.5357,2019-10-28 13:00:00,0.000655956
2019-10-28 13:34:00,5,407.09515,2019-10-28 13:00:00,0.00129293
2019-10-28 13:41:00,9,567.12535,2019-10-28 13:00:00,0.00180119
2019-10-30 10:35:00,0.1,256.92845,2019-10-30 10:00:00,0.000816003
2019-10-30 10:47:00,1.6,215.5003,2019-10-30 10:00:00,0.000684428
2019-10-30 10:57:00,3.8,262.45585,2019-10-30 10:00:00,0.000833558
2019-10-30 11:06:00,5,346.6313,2019-10-30 11:00:00,0.0011009
2019-10-30 11:27:00,6.2,490.8507,2019-10-30 11:00:00,0.00155894
2019-10-30 11:40:00,8,518.0018,2019-10-30 11:00:00,0.00164517
2019-10-30 12:00:00,9,544.1082,2019-10-30 12:00:00,0.00172808
2019-11-08 12:50:00,0.1,71.43014,2019-11-08 12:00:00,0.000226862
2019-11-08 13:30:00,1.6,66.667125,2019-11-08 13:00:00,0.000211734
2019-11-08 14:05:00,3.8,62.55963,2019-11-08 14:00:00,0.000198689
2019-11-08 14:50:00,5,63.285885,2019-11-08 14:00:00,0.000200996
2019-11-08 15:09:00,6.2,89.643755,2019-11-08 15:00:00,0.000284708
2019-11-08 15:15:00,8,64.21134,2019-11-08 15:00:00,0.000203935
2019-11-08 15:32:00,9,84.37932,2019-11-08 15:00:00,0.000267988
2019-11-20 11:25:00,1.6,28.940275,2019-11-20 11:00:00,9.19142e-05
2019-11-20 11:42:00,3.8,27.773665,2019-11-20 11:00:00,8.8209e-05
2019-11-20 11:58:00,5,21.215245,2019-11-20 11:00:00,6.73795e-05
2019-11-20 12:35:00,6.2,32.03219,2019-11-20 12:00:00,0.000101734
2019-11-20 12:55:00,8,32.258415,2019-11-20 12:00:00,0.000102453
2019-11-20 13:30:00,9,33.34073,2019-11-20 13:00:00,0.00010589
