"x"
0.636143
0.868523
1.542446
1.680981
1.532181
1.463421
1.465055
1.477575
1.525174
1.569323
1.559748
1.597089
1.601
1.65511
1.723654
1.787144
1.899528
1.952559
2.088766
2.254773
2.488207
3.108731
3.510982
3.867028
4.310782
4.730374
5.036099
5.364501
5.560085
5.503985
5.558724
5.250936
1.009752
0.150648
0.179089
0.241807
0.842032
1.211036
1.20185
1.206625
1.280411
1.338726
1.373568
1.479192
1.526668
1.661096
1.708082
1.828511
1.973449
2.125549
2.989615
6.388599
12.490039
26.860919
42.92732
60.344153
78.260825
97.54057
116.884578
138.549834
162.592506
191.675662
1.059814
0.403981
0.165612
1.019184
1.294542
1.46138
1.794999
1.973218
2.246173
2.643969
2.950917
2.466523
2.320962
2.43806
2.940486
3.359607
2.873949
3.818145
5.129526
4.138229
4.26943
6.02625
8.331572
5.04266
11.062573
51.820082
4.237044
0.355637
0.219971
